id,event_type,account_id,inbox_id,user_id,conversation_id,created_at,updated_at,instance
1675364,conversation_assignment_changed,5,6,,103769,2025-05-16 22:14:43.000,2025-05-16 22:14:43.000,2
1672227,conversation_resolved,1,6,1,102610,2025-02-02 19:11:40.000,2025-02-02 19:11:40.000,1
1667681,conversation_resolved,1,6,1,100967,2025-05-22 20:37:54.000,2025-05-22 20:37:54.000,2
1665643,conversation_assignment_changed,1,6,11,100228,2025-05-30 02:27:10.000,2025-05-30 02:27:10.000,2
1667407,conversation_resolved,1,117,1,100864,2025-01-14 13:18:10.000,2025-01-14 13:18:10.000,2
1674389,conversation_resolved,2,6,12,103419,2025-03-31 01:56:15.000,2025-03-31 01:56:15.000,1
1676252,conversation_resolved,5,118,12,104082,2025-05-25 10:55:48.000,2025-05-25 10:55:48.000,2
1676186,conversation_resolved,5,118,1,104057,2025-02-28 01:41:44.000,2025-02-28 01:41:44.000,2
1678102,conversation_created,1,2,1,104766,2025-03-23 16:54:26.000,2025-03-23 16:54:26.000,3
1670817,conversation_resolved,2,2,13,102097,2025-02-12 02:34:07.000,2025-02-12 02:34:07.000,1
1671958,conversation_created,1,6,1,102508,2025-05-06 09:10:52.000,2025-05-06 09:10:52.000,3
1666713,conversation_resolved,1,6,11,100614,2025-02-21 22:27:16.000,2025-02-21 22:27:16.000,1
1670592,conversation_created,1,117,1,102016,2025-04-13 07:04:36.000,2025-04-13 07:04:36.000,1
1678281,conversation_resolved,1,117,1,104830,2025-02-04 16:54:55.000,2025-02-04 16:54:55.000,2
1671558,conversation_created,5,118,1,102371,2025-05-12 04:48:57.000,2025-05-12 04:48:57.000,2
1667494,conversation_created,1,2,1,100898,2025-01-22 05:36:07.000,2025-01-22 05:36:07.000,2
1672561,conversation_created,5,117,1,102737,2025-05-07 19:02:54.000,2025-05-07 19:02:54.000,2
1669389,conversation_resolved,5,6,1,101584,2025-03-30 00:02:15.000,2025-03-30 00:02:15.000,2
1667840,conversation_created,1,117,1,101024,2025-04-03 07:53:39.000,2025-04-03 07:53:39.000,1
1669648,conversation_resolved,2,118,1,101688,2025-03-31 17:56:20.000,2025-03-31 17:56:20.000,1
1667150,conversation_created,1,117,1,100770,2025-03-22 16:47:51.000,2025-03-22 16:47:51.000,1
1670449,conversation_assignment_changed,1,118,10,101965,2025-05-28 17:39:53.000,2025-05-28 17:39:53.000,2
1674223,conversation_created,1,2,1,103356,2025-04-14 04:55:48.000,2025-04-14 04:55:48.000,1
1678292,conversation_assignment_changed,5,6,15,104833,2025-04-09 06:04:30.000,2025-04-09 06:04:30.000,2
1672414,conversation_assignment_changed,1,118,10,102680,2025-05-22 15:24:21.000,2025-05-22 15:24:21.000,3
1672619,conversation_resolved,1,118,1,102760,2025-02-23 01:45:13.000,2025-02-23 01:45:13.000,2
1668131,conversation_resolved,1,6,1,101131,2025-03-01 05:01:37.000,2025-03-01 05:01:37.000,1
1672471,conversation_created,2,117,1,102703,2025-01-07 22:33:20.000,2025-01-07 22:33:20.000,1
1672354,conversation_resolved,1,117,13,102657,2025-02-07 22:57:07.000,2025-02-07 22:57:07.000,2
1675217,conversation_resolved,1,118,10,103717,2025-04-03 02:39:24.000,2025-04-03 02:39:24.000,3
1665890,conversation_assignment_changed,1,118,,100319,2025-02-15 22:01:54.000,2025-02-15 22:01:54.000,3
1667753,conversation_created,5,118,1,100995,2025-03-04 18:22:59.000,2025-03-04 18:22:59.000,2
1666432,conversation_assignment_changed,1,117,15,100515,2025-05-10 20:51:05.000,2025-05-10 20:51:05.000,1
1672735,conversation_created,1,2,1,102799,2025-01-05 11:04:24.000,2025-01-05 11:04:24.000,1
1671043,conversation_resolved,1,118,1,102184,2025-01-11 21:45:32.000,2025-01-11 21:45:32.000,2
1666339,conversation_created,1,117,1,100478,2025-03-13 13:46:59.000,2025-03-13 13:46:59.000,1
1673552,conversation_assignment_changed,2,117,14,103105,2025-04-18 00:15:53.000,2025-04-18 00:15:53.000,1
1669251,conversation_resolved,1,2,11,101536,2025-03-06 19:59:50.000,2025-03-06 19:59:50.000,2
1676124,conversation_resolved,1,2,10,104035,2025-05-29 04:15:57.000,2025-05-29 04:15:57.000,2
1672468,conversation_opened,5,2,11,102702,2025-03-27 01:38:55.000,2025-03-27 01:38:55.000,2
1671654,conversation_created,1,6,1,102398,2025-05-04 14:01:39.000,2025-05-04 14:01:39.000,1
1668087,conversation_created,1,118,1,101115,2025-04-29 00:48:38.000,2025-04-29 00:48:38.000,1
1676672,conversation_resolved,2,2,14,104238,2025-05-16 20:57:40.000,2025-05-16 20:57:40.000,1
1666509,conversation_resolved,5,6,1,100538,2025-02-14 18:26:40.000,2025-02-14 18:26:40.000,2
1676629,conversation_created,5,6,1,104222,2025-05-03 14:58:01.000,2025-05-03 14:58:01.000,2
1678418,conversation_resolved,1,2,1,104876,2025-04-02 08:00:26.000,2025-04-02 08:00:26.000,2
1669835,conversation_resolved,5,117,1,101751,2025-01-24 11:07:56.000,2025-01-24 11:07:56.000,2
1674293,conversation_resolved,1,117,1,103383,2025-04-06 17:52:53.000,2025-04-06 17:52:53.000,1
1670928,conversation_resolved,1,117,1,102139,2025-02-23 07:22:49.000,2025-02-23 07:22:49.000,2
1675030,conversation_assignment_changed,2,6,,103651,2025-03-10 19:53:43.000,2025-03-10 19:53:43.000,1
1672824,conversation_resolved,1,118,14,102832,2025-03-20 22:24:03.000,2025-03-20 22:24:03.000,2
1677744,conversation_assignment_changed,5,118,,104642,2025-03-08 17:28:11.000,2025-03-08 17:28:11.000,2
1675391,conversation_assignment_changed,1,2,,103777,2025-04-30 16:14:47.000,2025-04-30 16:14:47.000,3
1673955,conversation_resolved,2,118,1,103254,2025-05-23 05:01:23.000,2025-05-23 05:01:23.000,1
1676466,conversation_created,1,117,1,104162,2025-03-19 22:23:03.000,2025-03-19 22:23:03.000,3
1676587,conversation_created,1,118,1,104206,2025-04-24 14:02:01.000,2025-04-24 14:02:01.000,1
1669589,conversation_resolved,2,2,10,101662,2025-04-03 23:44:28.000,2025-04-03 23:44:28.000,1
1666561,conversation_opened,1,118,15,100557,2025-04-11 13:19:09.000,2025-04-11 13:19:09.000,1
1674824,conversation_created,1,117,1,103577,2025-03-27 17:31:46.000,2025-03-27 17:31:46.000,3
1675419,conversation_created,1,118,1,103784,2025-01-02 08:45:18.000,2025-01-02 08:45:18.000,1
1671177,conversation_assignment_changed,1,2,,102238,2025-01-14 14:44:27.000,2025-01-14 14:44:27.000,3
1674394,conversation_created,1,117,1,103422,2025-03-19 02:32:30.000,2025-03-19 02:32:30.000,2
1670263,conversation_resolved,5,6,1,101902,2025-02-19 18:17:13.000,2025-02-19 18:17:13.000,2
1667376,conversation_created,1,118,1,100850,2025-02-02 05:47:22.000,2025-02-02 05:47:22.000,3
1667405,conversation_resolved,1,117,14,100863,2025-05-03 05:52:04.000,2025-05-03 05:52:04.000,2
1667666,conversation_created,1,6,1,100962,2025-01-12 07:55:57.000,2025-01-12 07:55:57.000,1
1670144,conversation_created,2,117,1,101863,2025-01-12 19:56:42.000,2025-01-12 19:56:42.000,1
1670272,conversation_resolved,1,2,1,101907,2025-01-03 06:20:18.000,2025-01-03 06:20:18.000,2
1675669,conversation_created,1,118,1,103878,2025-05-25 17:31:08.000,2025-05-25 17:31:08.000,2
1669880,conversation_assignment_changed,5,117,13,101768,2025-05-27 21:12:32.000,2025-05-27 21:12:32.000,2
1671814,conversation_opened,5,117,12,102456,2025-03-01 00:48:51.000,2025-03-01 00:48:51.000,2
1678619,conversation_created,1,118,1,104951,2025-03-18 16:28:18.000,2025-03-18 16:28:18.000,3
1672093,conversation_assignment_changed,2,2,15,102560,2025-04-24 07:57:35.000,2025-04-24 07:57:35.000,1
1675121,conversation_created,1,6,1,103684,2025-05-02 06:05:49.000,2025-05-02 06:05:49.000,1
1675053,conversation_resolved,1,2,11,103659,2025-05-26 13:36:50.000,2025-05-26 13:36:50.000,1
1672538,conversation_resolved,2,118,1,102727,2025-04-06 07:13:06.000,2025-04-06 07:13:06.000,1
1671114,conversation_resolved,1,2,1,102213,2025-03-06 16:04:25.000,2025-03-06 16:04:25.000,1
1674865,conversation_resolved,2,117,14,103593,2025-01-08 00:11:52.000,2025-01-08 00:11:52.000,1
1672564,conversation_created,5,117,1,102738,2025-05-11 09:45:03.000,2025-05-11 09:45:03.000,2
1675370,conversation_resolved,5,6,12,103769,2025-05-27 10:31:43.000,2025-05-27 10:31:43.000,2
1666072,conversation_assignment_changed,2,2,10,100381,2025-05-03 17:29:42.000,2025-05-03 17:29:42.000,1
1673672,conversation_resolved,1,6,10,103144,2025-03-28 21:43:40.000,2025-03-28 21:43:40.000,2
1668908,conversation_resolved,2,118,10,101412,2025-03-06 22:07:17.000,2025-03-06 22:07:17.000,1
1673033,conversation_resolved,2,117,1,102906,2025-03-19 20:01:37.000,2025-03-19 20:01:37.000,1
1670772,conversation_assignment_changed,5,2,14,102082,2025-01-20 21:56:05.000,2025-01-20 21:56:05.000,2
1669416,conversation_created,5,6,1,101593,2025-04-19 08:35:58.000,2025-04-19 08:35:58.000,2
1670749,conversation_created,1,6,1,102076,2025-01-30 03:15:32.000,2025-01-30 03:15:32.000,1
1666089,conversation_assignment_changed,5,118,,100389,2025-05-01 16:22:18.000,2025-05-01 16:22:18.000,2
1677299,conversation_assignment_changed,5,117,14,104469,2025-03-09 20:06:14.000,2025-03-09 20:06:14.000,2
1674990,conversation_resolved,5,6,11,103635,2025-01-20 18:32:32.000,2025-01-20 18:32:32.000,2
1668932,conversation_created,1,6,1,101422,2025-05-06 06:03:42.000,2025-05-06 06:03:42.000,3
1672380,conversation_resolved,5,2,1,102668,2025-05-25 13:12:06.000,2025-05-25 13:12:06.000,2
1674671,conversation_resolved,5,2,14,103525,2025-04-16 21:33:39.000,2025-04-16 21:33:39.000,2
1675658,conversation_resolved,1,118,13,103872,2025-01-13 03:33:44.000,2025-01-13 03:33:44.000,1
1671955,conversation_opened,1,118,10,102507,2025-02-06 01:37:54.000,2025-02-06 01:37:54.000,2
1677662,conversation_resolved,1,117,11,104611,2025-01-22 06:54:46.000,2025-01-22 06:54:46.000,3
1678308,conversation_created,5,2,1,104837,2025-02-03 05:08:49.000,2025-02-03 05:08:49.000,2
1670426,conversation_resolved,1,2,1,101959,2025-01-10 14:46:32.000,2025-01-10 14:46:32.000,3
1666855,conversation_assignment_changed,2,2,14,100668,2025-02-12 09:22:47.000,2025-02-12 09:22:47.000,1
1671282,conversation_resolved,5,118,11,102274,2025-01-12 01:08:37.000,2025-01-12 01:08:37.000,2
1667818,conversation_resolved,5,2,15,101017,2025-04-12 05:44:25.000,2025-04-12 05:44:25.000,2
1669253,conversation_resolved,1,118,1,101537,2025-05-03 23:11:32.000,2025-05-03 23:11:32.000,3
1671510,conversation_created,5,118,1,102351,2025-01-02 06:38:36.000,2025-01-02 06:38:36.000,2
1667700,conversation_created,1,6,1,100976,2025-01-29 01:42:03.000,2025-01-29 01:42:03.000,2
1677904,conversation_resolved,5,118,12,104696,2025-05-25 19:51:56.000,2025-05-25 19:51:56.000,2
1677133,conversation_opened,2,118,15,104404,2025-06-06 16:17:37.000,2025-06-06 16:17:37.000,1
1666135,conversation_opened,1,2,15,100407,2025-03-16 21:22:39.000,2025-03-16 21:22:39.000,3
1674743,conversation_resolved,2,6,1,103546,2025-01-28 19:35:13.000,2025-01-28 19:35:13.000,1
1665097,conversation_resolved,1,117,1,100034,2025-05-03 02:24:38.000,2025-05-03 02:24:38.000,2
1674387,conversation_assignment_changed,2,6,,103419,2025-03-27 21:18:15.000,2025-03-27 21:18:15.000,1
1671478,conversation_assignment_changed,1,118,,102340,2025-01-19 19:46:55.000,2025-01-19 19:46:55.000,3
1675753,conversation_resolved,1,117,14,103906,2025-02-02 13:09:55.000,2025-02-02 13:09:55.000,3
1671301,conversation_assignment_changed,2,2,10,102278,2025-01-09 22:04:39.000,2025-01-09 22:04:39.000,1
1675915,conversation_assignment_changed,5,118,10,103966,2025-04-29 23:34:33.000,2025-04-29 23:34:33.000,2
1675735,conversation_assignment_changed,1,6,13,103902,2025-03-11 01:43:54.000,2025-03-11 01:43:54.000,1
1668337,conversation_resolved,1,2,15,101201,2025-01-07 16:04:04.000,2025-01-07 16:04:04.000,1
1667020,conversation_resolved,1,2,1,100720,2025-02-20 13:59:04.000,2025-02-20 13:59:04.000,2
1670923,conversation_resolved,2,6,1,102136,2025-02-03 18:36:02.000,2025-02-03 18:36:02.000,1
1675271,conversation_resolved,5,118,1,103737,2025-01-23 00:34:50.000,2025-01-23 00:34:50.000,2
1672825,conversation_created,2,6,1,102833,2025-01-13 01:17:09.000,2025-01-13 01:17:09.000,1
1677656,conversation_resolved,1,6,11,104609,2025-03-10 15:03:33.000,2025-03-10 15:03:33.000,2
1667582,conversation_created,1,2,1,100932,2025-02-25 14:26:21.000,2025-02-25 14:26:21.000,1
1665142,conversation_created,1,6,1,100054,2025-03-06 17:52:49.000,2025-03-06 17:52:49.000,3
1667262,conversation_resolved,1,118,11,100810,2025-04-01 13:56:46.000,2025-04-01 13:56:46.000,1
1676342,conversation_assignment_changed,5,2,,104118,2025-01-30 19:36:12.000,2025-01-30 19:36:12.000,2
1675723,conversation_created,1,117,1,103897,2025-03-17 17:50:16.000,2025-03-17 17:50:16.000,3
1677454,conversation_assignment_changed,1,2,12,104529,2025-03-01 22:52:06.000,2025-03-01 22:52:06.000,1
1674308,conversation_created,2,2,1,103389,2025-02-28 13:11:58.000,2025-02-28 13:11:58.000,1
1676838,conversation_resolved,1,117,1,104294,2025-04-13 04:45:45.000,2025-04-13 04:45:45.000,2
1675145,conversation_resolved,1,117,15,103692,2025-04-03 21:13:02.000,2025-04-03 21:13:02.000,3
1676239,conversation_created,2,118,1,104076,2025-01-11 01:56:34.000,2025-01-11 01:56:34.000,1
1678392,conversation_assignment_changed,5,2,13,104868,2025-05-05 03:35:35.000,2025-05-05 03:35:35.000,2
1667866,conversation_resolved,2,6,14,101033,2025-02-16 02:05:37.000,2025-02-16 02:05:37.000,1
1670091,conversation_resolved,1,2,1,101842,2025-05-16 19:00:53.000,2025-05-16 19:00:53.000,3
1667145,conversation_created,5,117,1,100768,2025-01-07 05:44:45.000,2025-01-07 05:44:45.000,2
1677692,conversation_resolved,1,117,15,104624,2025-03-04 21:00:59.000,2025-03-04 21:00:59.000,2
1678178,conversation_created,1,6,1,104794,2025-05-23 02:25:40.000,2025-05-23 02:25:40.000,3
1678598,conversation_created,5,117,1,104942,2025-02-26 06:32:48.000,2025-02-26 06:32:48.000,2
1673391,conversation_created,1,117,1,103040,2025-03-18 23:00:11.000,2025-03-18 23:00:11.000,2
1675557,conversation_assignment_changed,2,118,15,103835,2025-01-20 07:26:22.000,2025-01-20 07:26:22.000,1
1669959,conversation_resolved,2,2,15,101797,2025-01-30 21:59:07.000,2025-01-30 21:59:07.000,1
1674950,conversation_created,1,2,1,103622,2025-01-10 02:50:19.000,2025-01-10 02:50:19.000,2
1674288,conversation_resolved,1,6,14,103381,2025-02-22 11:47:04.000,2025-02-22 11:47:04.000,2
1676763,conversation_resolved,1,117,11,104268,2025-04-11 22:00:59.000,2025-04-11 22:00:59.000,2
1670061,conversation_created,1,6,1,101832,2025-01-25 19:03:26.000,2025-01-25 19:03:26.000,1
1668610,conversation_created,1,117,1,101300,2025-03-23 13:58:26.000,2025-03-23 13:58:26.000,3
1669536,conversation_resolved,1,117,1,101639,2025-04-17 00:25:22.000,2025-04-17 00:25:22.000,3
1677215,conversation_created,1,117,1,104436,2025-05-01 22:12:24.000,2025-05-01 22:12:24.000,3
1667510,conversation_created,1,2,1,100904,2025-02-20 11:13:49.000,2025-02-20 11:13:49.000,1
1677735,conversation_created,1,117,1,104640,2025-04-27 21:36:45.000,2025-04-27 21:36:45.000,1
1675268,conversation_created,1,2,1,103736,2025-02-21 22:24:57.000,2025-02-21 22:24:57.000,1
1674189,conversation_created,1,6,1,103344,2025-02-09 20:25:00.000,2025-02-09 20:25:00.000,1
1665091,conversation_opened,1,117,10,100032,2025-06-10 17:20:56.000,2025-06-10 17:20:56.000,2
1676525,conversation_created,5,6,1,104182,2025-05-08 01:31:37.000,2025-05-08 01:31:37.000,2
1673356,conversation_resolved,1,118,13,103026,2025-03-25 04:55:16.000,2025-03-25 04:55:16.000,3
1677571,conversation_created,1,118,1,104573,2025-02-09 12:12:27.000,2025-02-09 12:12:27.000,2
1667103,conversation_assignment_changed,5,117,13,100749,2025-04-13 23:23:34.000,2025-04-13 23:23:34.000,2
1674408,conversation_created,1,2,1,103428,2025-01-21 07:24:11.000,2025-01-21 07:24:11.000,1
1675077,conversation_created,5,6,1,103668,2025-02-02 21:36:33.000,2025-02-02 21:36:33.000,2
1673054,conversation_resolved,1,2,1,102913,2025-01-25 15:09:41.000,2025-01-25 15:09:41.000,2
1673855,conversation_resolved,2,2,1,103213,2025-04-08 20:01:34.000,2025-04-08 20:01:34.000,1
1677859,conversation_assignment_changed,2,2,10,104681,2025-05-02 09:35:13.000,2025-05-02 09:35:13.000,1
1671475,conversation_created,2,118,1,102339,2025-03-09 13:53:14.000,2025-03-09 13:53:14.000,1
1671559,conversation_resolved,5,118,1,102371,2025-05-12 04:55:04.000,2025-05-12 04:55:04.000,2
1668070,conversation_created,5,6,1,101109,2025-02-11 20:36:09.000,2025-02-11 20:36:09.000,2
1677740,conversation_opened,1,2,14,104641,2025-02-14 12:17:42.000,2025-02-14 12:17:42.000,1
1677782,conversation_resolved,1,2,11,104653,2025-05-17 20:52:27.000,2025-05-17 20:52:27.000,3
1670556,conversation_created,1,6,1,102001,2025-02-04 08:00:23.000,2025-02-04 08:00:23.000,3
1677458,conversation_created,2,2,1,104531,2025-04-11 22:53:51.000,2025-04-11 22:53:51.000,1
1665852,conversation_created,5,118,1,100307,2025-05-15 09:09:29.000,2025-05-15 09:09:29.000,2
1666631,conversation_resolved,2,2,1,100586,2025-04-29 23:52:58.000,2025-04-29 23:52:58.000,1
1677283,conversation_created,1,118,1,104463,2025-01-08 23:36:45.000,2025-01-08 23:36:45.000,3
1673513,conversation_created,1,6,1,103091,2025-01-25 14:16:14.000,2025-01-25 14:16:14.000,1
1676463,conversation_resolved,5,6,1,104160,2025-03-05 07:18:38.000,2025-03-05 07:18:38.000,2
1674271,conversation_resolved,5,117,1,103376,2025-01-07 10:28:51.000,2025-01-07 10:28:51.000,2
1673684,conversation_resolved,1,117,12,103149,2025-03-19 16:38:50.000,2025-03-19 16:38:50.000,1
1677305,conversation_created,1,6,1,104472,2025-04-29 05:18:42.000,2025-04-29 05:18:42.000,3
1676038,conversation_opened,1,117,15,104007,2025-05-03 08:31:06.000,2025-05-03 08:31:06.000,1
1671942,conversation_resolved,1,6,10,102502,2025-03-03 07:19:24.000,2025-03-03 07:19:24.000,1
1669125,conversation_assignment_changed,5,6,,101487,2025-03-11 07:56:21.000,2025-03-11 07:56:21.000,2
1675115,conversation_created,2,2,1,103681,2025-04-05 15:02:59.000,2025-04-05 15:02:59.000,1
1672494,conversation_assignment_changed,1,6,12,102710,2025-05-29 01:33:52.000,2025-05-29 01:33:52.000,1
1677268,conversation_assignment_changed,5,118,11,104458,2025-05-20 12:24:11.000,2025-05-20 12:24:11.000,2
1677915,conversation_created,1,6,1,104701,2025-02-22 20:22:53.000,2025-02-22 20:22:53.000,2
1669062,conversation_resolved,2,2,1,101465,2025-04-11 16:18:48.000,2025-04-11 16:18:48.000,1
1673049,conversation_created,1,117,1,102911,2025-01-03 11:22:29.000,2025-01-03 11:22:29.000,2
1670151,conversation_resolved,5,117,1,101866,2025-02-25 12:24:05.000,2025-02-25 12:24:05.000,2
1677966,conversation_created,1,117,1,104717,2025-04-22 04:31:35.000,2025-04-22 04:31:35.000,1
1667679,conversation_resolved,5,2,10,100966,2025-05-25 13:14:02.000,2025-05-25 13:14:02.000,2
1673805,conversation_assignment_changed,1,118,10,103195,2025-04-27 07:50:33.000,2025-04-27 07:50:33.000,1
1676537,conversation_resolved,1,117,1,104187,2025-04-11 19:54:20.000,2025-04-11 19:54:20.000,3
1674000,conversation_resolved,1,2,1,103273,2025-04-29 09:33:40.000,2025-04-29 09:33:40.000,1
1672640,conversation_created,1,2,1,102768,2025-01-09 20:45:32.000,2025-01-09 20:45:32.000,3
1671517,conversation_created,1,2,1,102353,2025-02-23 06:32:37.000,2025-02-23 06:32:37.000,3
1677987,conversation_opened,1,117,12,104725,2025-03-23 15:49:21.000,2025-03-23 15:49:21.000,3
1667090,conversation_assignment_changed,1,6,,100747,2025-01-14 00:08:43.000,2025-01-14 00:08:43.000,1
1668318,conversation_resolved,5,118,10,101194,2025-01-31 16:28:58.000,2025-01-31 16:28:58.000,2
1677336,conversation_created,5,118,1,104486,2025-03-20 00:18:39.000,2025-03-20 00:18:39.000,2
1673854,conversation_created,2,2,1,103213,2025-04-08 19:24:18.000,2025-04-08 19:24:18.000,1
1666056,conversation_resolved,5,2,14,100375,2025-04-06 15:35:12.000,2025-04-06 15:35:12.000,2
1666381,conversation_resolved,5,2,10,100494,2025-05-28 14:08:20.000,2025-05-28 14:08:20.000,2
1670038,conversation_resolved,1,117,1,101824,2025-04-15 05:03:03.000,2025-04-15 05:03:03.000,2
1676462,conversation_created,5,6,1,104160,2025-03-05 07:13:44.000,2025-03-05 07:13:44.000,2
1668002,conversation_assignment_changed,1,118,14,101084,2025-02-15 15:57:57.000,2025-02-15 15:57:57.000,1
1671975,conversation_created,1,6,1,102514,2025-01-02 18:05:52.000,2025-01-02 18:05:52.000,1
1670672,conversation_assignment_changed,1,117,10,102046,2025-02-17 15:36:41.000,2025-02-17 15:36:41.000,2
1672341,conversation_resolved,1,117,1,102652,2025-01-13 12:21:40.000,2025-01-13 12:21:40.000,3
1676217,conversation_created,2,117,1,104067,2025-05-02 00:00:22.000,2025-05-02 00:00:22.000,1
1672577,conversation_resolved,1,118,1,102743,2025-04-01 18:33:24.000,2025-04-01 18:33:24.000,2
1667690,conversation_assignment_changed,1,117,13,100971,2025-04-19 20:02:01.000,2025-04-19 20:02:01.000,1
1675623,conversation_opened,1,6,14,103860,2025-02-01 02:33:20.000,2025-02-01 02:33:20.000,3
1674901,conversation_resolved,1,6,1,103604,2025-01-24 11:17:39.000,2025-01-24 11:17:39.000,1
1670042,conversation_assignment_changed,2,2,12,101826,2025-01-25 15:51:00.000,2025-01-25 15:51:00.000,1
1676595,conversation_resolved,1,2,1,104209,2025-04-19 13:42:53.000,2025-04-19 13:42:53.000,1
1678095,conversation_created,5,117,1,104763,2025-04-17 02:58:41.000,2025-04-17 02:58:41.000,2
1665638,conversation_assignment_changed,1,117,12,100226,2025-03-17 16:53:34.000,2025-03-17 16:53:34.000,2
1668132,conversation_created,1,117,1,101132,2025-05-27 14:39:13.000,2025-05-27 14:39:13.000,2
1673346,conversation_resolved,1,117,1,103024,2025-04-08 12:36:26.000,2025-04-08 12:36:26.000,3
1674068,conversation_resolved,5,117,1,103297,2025-02-17 09:05:17.000,2025-02-17 09:05:17.000,2
1667965,conversation_created,2,6,1,101072,2025-05-24 18:38:47.000,2025-05-24 18:38:47.000,1
1666603,conversation_opened,1,118,13,100575,2025-06-04 01:20:40.000,2025-06-04 01:20:40.000,1
1673893,conversation_created,1,2,1,103227,2025-01-14 08:26:55.000,2025-01-14 08:26:55.000,2
1674258,conversation_resolved,1,117,15,103370,2025-01-09 08:21:18.000,2025-01-09 08:21:18.000,3
1665118,conversation_resolved,5,6,1,100043,2025-02-10 03:49:32.000,2025-02-10 03:49:32.000,2
1668825,conversation_assignment_changed,2,2,10,101380,2025-01-13 07:28:54.000,2025-01-13 07:28:54.000,1
1674959,conversation_opened,2,6,14,103625,2025-01-22 15:13:23.000,2025-01-22 15:13:23.000,1
1666658,conversation_assignment_changed,1,6,,100596,2025-03-06 10:39:41.000,2025-03-06 10:39:41.000,2
1666437,conversation_resolved,1,117,15,100515,2025-05-24 23:55:05.000,2025-05-24 23:55:05.000,1
1675739,conversation_opened,1,117,13,103903,2025-02-18 07:48:03.000,2025-02-18 07:48:03.000,2
1677246,conversation_resolved,1,2,10,104448,2025-04-18 03:09:15.000,2025-04-18 03:09:15.000,2
1675207,conversation_assignment_changed,2,2,,103716,2025-01-10 22:54:35.000,2025-01-10 22:54:35.000,1
1678314,conversation_resolved,1,117,1,104840,2025-01-21 08:01:47.000,2025-01-21 08:01:47.000,2
1671894,conversation_resolved,1,118,1,102485,2025-03-16 11:26:50.000,2025-03-16 11:26:50.000,1
1677686,conversation_created,1,2,1,104622,2025-03-14 09:59:32.000,2025-03-14 09:59:32.000,3
1668662,conversation_opened,1,118,14,101318,2025-02-27 15:50:01.000,2025-02-27 15:50:01.000,1
1672173,conversation_assignment_changed,5,117,14,102590,2025-01-05 06:27:41.000,2025-01-05 06:27:41.000,2
1674393,conversation_resolved,1,6,1,103421,2025-01-25 23:35:23.000,2025-01-25 23:35:23.000,1
1667935,conversation_resolved,1,2,1,101061,2025-05-06 19:59:50.000,2025-05-06 19:59:50.000,1
1674731,conversation_opened,1,117,12,103542,2025-02-21 06:04:28.000,2025-02-21 06:04:28.000,3
1669368,conversation_resolved,5,6,1,101576,2025-02-15 04:28:23.000,2025-02-15 04:28:23.000,2
1677504,conversation_assignment_changed,1,2,15,104548,2025-04-19 20:03:42.000,2025-04-19 20:03:42.000,2
1676867,conversation_created,1,118,1,104307,2025-01-22 14:45:34.000,2025-01-22 14:45:34.000,3
1665014,conversation_created,2,2,1,100005,2025-04-05 05:13:19.000,2025-04-05 05:13:19.000,1
1677749,conversation_opened,1,6,14,104643,2025-03-02 16:16:51.000,2025-03-02 16:16:51.000,2
1669276,conversation_assignment_changed,1,118,15,101545,2025-03-06 17:17:19.000,2025-03-06 17:17:19.000,1
1673438,conversation_created,2,118,1,103059,2025-05-11 18:45:20.000,2025-05-11 18:45:20.000,1
1670288,conversation_resolved,1,2,1,101915,2025-04-24 09:50:00.000,2025-04-24 09:50:00.000,1
1674009,conversation_created,1,117,1,103277,2025-04-18 12:05:25.000,2025-04-18 12:05:25.000,1
1668530,conversation_assignment_changed,1,2,13,101272,2025-03-14 22:23:32.000,2025-03-14 22:23:32.000,2
1671230,conversation_resolved,1,118,15,102257,2025-05-30 13:03:05.000,2025-05-30 13:03:05.000,1
1676842,conversation_assignment_changed,1,117,,104296,2025-04-02 17:43:28.000,2025-04-02 17:43:28.000,3
1673953,conversation_resolved,5,118,1,103253,2025-02-20 01:18:41.000,2025-02-20 01:18:41.000,2
1675519,conversation_resolved,2,118,12,103820,2025-05-21 06:23:19.000,2025-05-21 06:23:19.000,1
1672351,conversation_resolved,1,2,1,102656,2025-04-08 00:06:29.000,2025-04-08 00:06:29.000,1
1675203,conversation_resolved,1,6,1,103714,2025-02-11 04:04:54.000,2025-02-11 04:04:54.000,2
1666638,conversation_created,1,118,1,100590,2025-05-19 12:46:13.000,2025-05-19 12:46:13.000,2
1673374,conversation_resolved,1,6,1,103032,2025-02-19 22:45:51.000,2025-02-19 22:45:51.000,1
1677899,conversation_created,5,118,1,104696,2025-05-22 09:07:43.000,2025-05-22 09:07:43.000,2
1677457,conversation_resolved,1,2,1,104530,2025-04-07 05:06:58.000,2025-04-07 05:06:58.000,3
1676204,conversation_resolved,1,117,1,104063,2025-01-13 07:44:08.000,2025-01-13 07:44:08.000,3
1667192,conversation_resolved,5,2,1,100785,2025-04-20 07:42:25.000,2025-04-20 07:42:25.000,2
1677984,conversation_resolved,5,6,1,104724,2025-05-15 04:37:14.000,2025-05-15 04:37:14.000,2
1667726,conversation_resolved,1,2,14,100984,2025-03-27 14:59:06.000,2025-03-27 14:59:06.000,2
1677194,conversation_assignment_changed,5,6,13,104427,2025-01-09 10:30:59.000,2025-01-09 10:30:59.000,2
